Start,End,Open,High,Low,Close,Volume,Market Cap
2023-07-03,2023-07-05,15.857685042795696,15.922887483559887,15.855471397011664,15.735885510596448,24724940.086438715,307317598.1180541
2023-06-26,2023-07-03,16.078570998858126,16.408945431563495,16.19313130025129,16.481814400204776,28343215.89321992,315372427.9159911
2023-06-19,2023-06-26,15.300695670653568,18.02843721215878,15.385201558530355,17.58390758133215,35155425.096966825,325198905.55058336
2023-06-12,2023-06-19,14.7893274949387,15.2242227786575,14.424424654850313,15.116155881815502,23695045.446447045,288806179.44215477
2023-06-05,2023-06-12,14.33870796672629,14.43010670213121,14.2230514714639,14.302234142317076,21631146.66003641,275321305.5545984
2023-05-29,2023-06-05,14.759496360138435,14.797861723182644,14.16757982952779,14.342469322692635,19620462.959425382,279871000.80414903
2023-05-22,2023-05-29,14.778388049390175,15.402371043268886,14.434488756389353,15.42441060052606,20524434.828830745,285961039.2634184
2023-05-15,2023-05-22,14.934034977731484,14.97796812022036,14.789856081230152,14.69893778949135,20145050.00104333,287393821.9369183
2023-05-08,2023-05-15,15.074703062408613,15.083313933322394,14.205027482371346,14.459142754408985,19795043.7738897,283492115.59189796
2023-05-01,2023-05-08,15.598327695056513,15.796472395843443,15.290943640654215,15.53079594766137,22948953.53058678,301921959.6191319
2023-04-24,2023-05-01,14.843477255497588,15.902811713363684,14.933827218166256,15.911200741531895,24736052.332315788,299078123.44296616
2023-04-17,2023-04-24,14.29901344558174,14.358486057387061,13.167053488528857,13.288991048853903,20247338.062885936,267185673.1447157
2023-04-10,2023-04-17,15.263001533362132,16.159466253007075,15.272047208895007,15.88151558488207,21016408.85882789,309190358.7248147
2023-04-03,2023-04-10,15.702227319282356,15.650845905844525,15.53020722932888,15.665067719411544,18079304.920824304,301955365.92440575
2023-03-27,2023-04-03,15.787191247194391,16.39037678879519,15.707448129568586,16.432684545307,22146965.005916975,309780926.0219701
2023-03-20,2023-03-27,15.66791344567924,15.920697462003023,15.442542215808464,16.15126556120033,33789876.11103637,303987823.7093348
